acao,CAGR LUCROS 5 ANOS,CAGR RECEITAS 5 ANOS,DIVIDEND YIELD (DY),DÍVIDA BRUTA / PATRIMÔNIO,DÍVIDA LÍQUIDA / EBIT,DÍVIDA LÍQUIDA / EBITDA,EV/EBIT,EV/EBITDA,GIRO ATIVOS,LIQUIDEZ CORRENTE,LPA,MARGEM BRUTA,MARGEM EBIT,MARGEM EBITDA,MARGEM LÍQUIDA,P/ATIVO,P/ATIVO CIRC LIQ,P/CAP.GIRO,P/EBIT,P/EBITDA,P/L,P/RECEITA (PSR),P/VP,PASSIVOS / ATIVOS,PATRIMÔNIO / ATIVOS,PAYOUT,ROA,ROE,ROIC,VPA,ROIC_Atual,ROIC_2023
rcsl3,0.0,13.8625,0.0,0.0,-1.9224999999999999,-0.7975,2269.6449999999995,-129.67499999999995,0.825,0.8600000000000001,-0.015000000000000001,17.2175,3.655,4.5525,-10.81,48.622499999999995,-89.0325,-60.57749999999999,3812.6725,520.9575,-1481.0774999999999,72.03999999999999,-61.04,2.3024999999999998,-0.9800000000000001,0.0,-9.087499999999999,-60.1975,-32.6475,-0.09000000000000001,-489.36,-489.36
rcsl4,0.0,13.8625,0.0,0.0,-1.9224999999999999,-0.7975,2269.6449999999995,-129.67499999999995,0.825,0.8600000000000001,-0.015000000000000001,17.2175,3.655,4.5525,-10.81,14.2725,-25.6475,2.4025000000000087,1494.8525,-456.4025000000001,-342.62,23.455000000000002,-18.1375,2.3024999999999998,-0.9800000000000001,0.0,-9.087499999999999,-60.1975,-32.6475,-0.09000000000000001,-489.36,-489.36
rdni3,-17.905,-0.8074999999999992,0.2525,0.8075,25.28,38.980000000000004,63.150000000000006,99.1775,0.24,1.6324999999999998,0.1875,24.285,4.529999999999999,3.715,1.4875,0.2925,-0.4975,-4.142499999999999,37.8675,60.199999999999996,210.47,1.2900000000000003,0.7825,0.71,0.35750000000000004,8.030000000000001,0.6399999999999999,1.3,0.79,14.27,-11.89,-11.89
rdor3,0.0,0.0,1.1575,2.075,7.665,5.2925,42.877500000000005,29.475,0.32999999999999996,4.04,0.4425,22.487499999999997,16.605,23.39,6.055000000000001,1.5274999999999999,-2.8525,4.3175,35.2125,24.1825,121.25500000000001,4.785,5.575,0.74,0.245,71.8125,2.1575,8.945,6.4675,5.904999999999999,7.67,7.67
recv3,0.0,0.0,0.5875,0.37,-0.255,-0.1975,6.494999999999999,4.9,0.2625,0.8175,1.06,29.865000000000002,17.4075,22.63,11.2625,0.6599999999999999,-0.9175,-3.2,6.7475,5.0975,9.86,2.135,1.37,0.38749999999999996,0.3625,4.9475,4.3075,7.7875,7.8375,5.6775,12.17,12.17
rede3,37.1525,12.7825,7.172499999999999,2.6075,3.84,3.0625,11.66,9.1325,0.5875,1.15,0.5475,24.2225,18.5675,22.404999999999998,8.49,0.765,-1.1025,5.105,7.8225,6.065,16.9575,1.3275000000000001,4.6450000000000005,0.865,0.16,78.3225,6.817500000000001,31.807499999999997,15.7975,1.71,20.52,20.52
rent3,25.935,21.557499999999997,1.1749999999999998,1.6775,5.5275,4.0125,31.862499999999997,23.245,0.4325,1.2525,1.3475,33.305,21.7825,29.1575,11.8675,2.3375,-3.1325,66.37,26.335,19.2325,47.542500000000004,5.1425,7.9425,0.7025,0.29750000000000004,41.0475,5.075,17.11,9.0325,9.25,8.83,8.83
rnew3,-7.07,-25.8575,0.0,-0.87,-127.495,35.7575,-233.32250000000002,65.36749999999999,0.045000000000000005,0.6843092499999999,-0.18499999999999994,27.0625,60.807500000000005,76.4875,-147.92249999999999,0.385,-0.525,17.365,-112.535,31.392500000000002,18.770000000000003,9.9425,-0.6724999999999999,1.23,-0.22999999999999998,0.0,-3.3950000000000014,-3.5974999999999966,-3.304999999999998,-1.9475000000000002,6.99,6.99
rnew4,-7.07,-25.8575,0.0,-0.87,-127.495,35.7575,-233.32250000000002,65.36749999999999,0.045000000000000005,0.6843092499999999,-0.18499999999999994,27.0625,60.807500000000005,76.4875,-147.92249999999999,0.325,-0.4525,16.03,-99.12,27.8275,16.855,8.3625,-0.535,1.23,-0.22999999999999998,0.0,-3.3950000000000014,-3.5974999999999966,-3.304999999999998,-1.9475000000000002,6.99,6.99
romi3,51.540000000000006,12.697500000000002,8.7175,0.5950000000000001,1.895,1.5025000000000002,9.0575,7.0925,0.635,2.4325,2.4724999999999997,30.555,14.2375,17.8425,15.775000000000002,0.605,-1.4875,1.845,7.16,5.5875,6.134999999999999,0.9750000000000001,1.21,0.465,0.5,51.6225,9.895,19.85,9.565000000000001,12.4575,7.2,7.9
rpad3,0.0,0.0,0.005,0.0,-1.435,-1.605,15.1275,16.445,9.3e-05,4.0675,0.47250000000000003,47.4625,12357.345,3873.7125,12400.0,0.5075000000000001,-0.53,-44.1125,16.404999999999998,17.9725,15.6425,1763.175,0.5125,0.0094955,0.99,0.085,3.84,3.8724999999999996,3.6475,12.187500000000002,0.79,0.79
rpad5,0.0,0.0,0.0,0.0,-1.435,-1.605,15.1275,16.445,9.3e-05,4.0675,0.47250000000000003,47.4625,12357.345,3873.7125,12400.0,0.6125,-0.635,-58.709999999999994,20.1475,23.02,19.3225,2569.1525,0.6174999999999999,0.0094955,0.99,0.085,3.84,3.8724999999999996,3.6475,12.187500000000002,0.79,0.79
rpad6,0.0,0.0,0.005,0.0,-1.435,-1.605,15.1275,16.445,9.3e-05,4.0675,0.47250000000000003,47.4625,12357.345,3873.7125,12400.0,0.49,-0.5075000000000001,-64.7775,14.745,15.2675,14.1725,1914.3925,0.495,0.0094955,0.99,0.085,3.84,3.8724999999999996,3.6475,12.187500000000002,0.79,0.79
rpmg3,0.0,31.9125,0.0,0.0,8.5e-05,8.724999999999999e-05,-0.7625000000000001,-0.7775000000000001,0.615,0.4025,-7.165,-4.91,-18.675,-18.447499999999998,-20.509999999999998,0.0675,-0.7999999999999999,-0.07250000000000001,-0.7625000000000001,-0.7775000000000001,-0.655,0.1325,-0.065,4.3675,-0.9625000000000001,0.0,-12.274999999999999,-13.045,12.185000000000002,-51.769999999999996,20.04,0.0
rrrp3,0.0,0.0,0.0,0.065,-0.25749999999999995,21.575000000000003,0.0,-261.35249999999996,0.1325,3.9999999999999996,-0.1475,51.525000000000006,-14.702499999999995,13.809999999999999,-54.2575,1.715,-2.7625,7.68,0.2574999999999985,-282.925,-2258.87,15.032499999999999,3.0950000000000006,0.395,0.5975,0.0,-4.82,-8.57,-4.829999999999998,10.09,7.46,7.46
rsid3,0.0,-31.5975,0.0,-1.4200000000000002,-2.675,-2.7275,-3.1275,-3.195,0.0175,0.3375,-11.415,28.965,-117.7875,-110.96999999999997,81.82249999999999,0.09999999999999999,-0.175,-0.1325,-0.45749999999999996,-0.46499999999999997,1.7925000000000002,1.6025,-0.22250000000000003,1.71,-0.705,0.0,-24.11,-31.082499999999996,42.599999999999994,-36.435,64.9,127.06
rsul4,8.105,16.552500000000002,0.705,-0.905,-0.04499999999999999,-0.047500000000000014,1.5350000000000001,1.4075,1.0099999999999998,1.2449999999999999,11.1875,35.935,24.4025,26.695,12.965,0.9575,-1.7400000000000002,2.33,3.845,3.5275,-0.9524999999999997,0.895,-8.727500000000001,0.7875,0.1675,4.105,14.55,-143.19,531.4525,4.739999999999999,29.73,29.73
sanb3,12.8775,2.5250000000000004,7.395,0.0,0.0,0.0,11.452499999999999,13.77,0.08,0.37,3.125,35.394999999999996,17.5175,4.395,28.75,0.13749999999999998,-0.23500000000000001,-0.6725,10.63,13.66,7.8100000000000005,1.72,1.5975,1.0525,0.09,61.137499999999996,1.5075,25.5,10.9575,11.49,8.3,8.3
sanb4,12.8775,2.5250000000000004,7.02,0.0,0.0,0.0,11.452499999999999,13.77,0.08,0.37,3.125,35.394999999999996,17.5175,4.395,28.75,0.155,-0.25,-0.6875,12.299999999999999,13.885000000000002,8.807500000000001,1.9474999999999998,1.7725000000000002,1.0525,0.09,61.137499999999996,1.5075,25.5,10.9575,11.49,8.3,8.3
sapr3,15.7225,9.74,7.6925,0.535,1.8325,1.4925,5.8525,4.785,0.36500000000000005,1.28,0.99,59.7175,33.735,41.275,18.86,0.40499999999999997,-0.4675,5.0424999999999995,3.35,2.7275,6.425,1.12,0.7699999999999999,0.4725,0.5275000000000001,54.51,7.8875,13.1525,11.7925,6.96,11.77,11.77
sapr4,15.7225,9.74,5.6775,0.535,1.8325,1.4925,5.8525,4.785,0.36500000000000005,1.28,0.99,59.7175,33.735,41.275,18.86,0.5475,-0.625,-12.0175,4.3625,3.57,7.970000000000001,1.475,1.045,0.4725,0.5275000000000001,54.51,7.8875,13.1525,11.7925,6.96,11.77,11.77
sbfg3,0.0,0.0,0.23,0.8900000000000001,-2.19,3.2725,-17.0825,21.197499999999998,0.625,1.605,0.9225,46.517500000000005,7.42,14.745,5.13,1.1275,-2.13,7.2275,-14.89,17.925,-2.6424999999999996,1.9949999999999999,4.2275,0.7,0.2625,3.5025,3.86,14.86,9.2575,6.9025,9.19,9.19
sbsp3,10.59,8.48,1.9300000000000002,0.6925,3.4525,2.3425000000000002,10.6725,7.3025,0.375,0.9325000000000001,3.5725,37.5175,24.77,35.775,12.545,0.665,-0.7549999999999999,33.7425,7.22,4.955,16.8825,1.7799999999999998,1.4275,0.5975,0.46749999999999997,40.6875,4.745,10.125,9.522499999999999,35.3675,10.36,10.36
scar3,-8.1925,-4.515000000000001,0.65,1.09,8.145,6.107499999999999,19.955,15.325,0.1075,1.5299999999999998,0.5525,74.1725,53.125,68.4825,9.975,0.6849999999999999,-0.7999999999999999,-0.6799999999999999,11.8125,9.212499999999999,29.217499999999998,6.4575,1.4324999999999999,0.6375,0.46749999999999997,19.9575,1.1150000000000002,2.0625,4.734999999999999,26.2275,16.05,16.05
seer3,-8.432500000000001,6.92,3.35,0.36750000000000005,-5.4025,0.6649999999999999,-4.3999999999999995,5.665,0.4625,1.685,0.255,52.975,14.1525,26.71,3.5925000000000002,0.6649999999999999,-0.915,6.9625,1.0,5.000000000000001,15.377500000000001,1.4275,1.38,0.47250000000000003,0.44999999999999996,82.8425,1.4549999999999998,1.9075000000000006,9.555000000000001,10.5575,9.83,9.83
seql3,0.0,0.0,0.0,1.085,6.055,1.935,81.1175,28.19,0.6025,1.1375,-0.08750000000000001,14.119999999999997,2.9875,8.979999999999999,-1.5975,1.9224999999999999,-3.6375,14.985,63.895,22.35,219.495,2.5850000000000004,6.495,0.5375,0.2125,0.0,-1.4449999999999998,-5.6775,2.5675,1.1375,-99.53,-99.53
sgps3,0.0,-7.949999999999999,0.0,1.345,7.677499999999999,3.0474999999999994,12.12,5.202500000000001,0.4775,1.05,-5.3725000000000005,28.3675,-1.4475000000000007,4.5275,-19.9125,0.10500000000000001,-0.17500000000000002,-0.13249999999999998,4.44,2.1525000000000003,2.6325000000000003,0.21999999999999997,0.305,0.695,0.30500000000000005,0.0,-9.3775,-52.925,-3.0300000000000002,19.305,-34.33,0.0
show3,0.0,-26.957500000000003,0.2375,0.7799999999999999,0.2074999999999999,0.5775000000000001,-2.7874999999999996,-4.2575,0.35250000000000004,1.335,-0.9425000000000001,7.7700000000000005,-95.005,-76.66749999999999,-124.37,0.49,-1.1425,3.92,-2.994999999999999,-4.832500000000001,-6.725,4.069999999999999,1.5525000000000002,0.6825000000000001,0.32,-1.41,-11.44,-34.839999999999996,-12.325000000000001,2.6550000000000002,36.35,36.35
shul3,31.860000000000003,15.335,0.7874999999999999,0.89,1.615,1.245,18.122500000000002,14.7,0.7525,2.6149999999999998,1.1300000000000001,23.2325,13.7425,17.197499999999998,11.7125,3.4825,-10.115,8.195,29.09,24.115000000000002,36.9125,4.355,8.07,0.5625,0.4375,17.88,8.785,20.05,11.219999999999999,5.8625,13.94,13.94
shul4,31.860000000000003,15.335,2.9325,0.89,1.615,1.245,18.122500000000002,14.7,0.7525,2.6149999999999998,1.1300000000000001,23.2325,13.7425,17.197499999999998,11.7125,0.6825,-1.9275,1.7225,7.117500000000001,5.505000000000001,7.9625,0.9199999999999999,1.56,0.5625,0.4375,17.88,8.785,20.05,11.219999999999999,5.8625,13.94,13.94
simh3,0.0,0.0,2.9975,9.235,8.3625,6.3500000000000005,11.3475,8.63,0.26749999999999996,1.7325,0.6875,20.9725,13.517499999999998,18.1175,2.68,0.1525,-0.27999999999999997,0.6725,2.9825,2.275,13.172500000000001,0.4425,2.6174999999999997,0.665,0.042499999999999996,35.207499999999996,1.465,15.692499999999999,5.715,3.4675000000000002,9.23,9.23
slce3,58.2875,24.235,3.4425,0.576669,0.41500000000000004,0.475,6.0775,5.692499999999999,0.505,1.5650000000000002,4.115,30.395000000000003,23.725,24.7375,13.2175,0.63,-1.1475,4.235,5.6625,5.2225,10.025,1.27,1.935,0.6425,0.33,37.39,7.0649999999999995,21.375,19.295,18.3275,17.69,17.69
sled3,0.0,-36.04,0.0,-1.0074999999999998,3.7249999999999996,0.8999999999999999,4.2700000000000005,0.6625000000000001,0.6725000000000001,0.5700000000000001,3.6574999999999998,35.895,8.902499999999996,35.235,-8.042499999999997,1.0325,-1.5625,-15.16,1.1274999999999997,-0.47750000000000004,-0.625,1.5350000000000001,-2.5825,2.7725,-1.7725,-5.7775,-9.232500000000002,-75.93,-26.770000000000003,-22.5,-15.91,0.0
sled4,0.0,-36.04,0.0,-1.0074999999999998,3.7249999999999996,0.8999999999999999,4.2700000000000005,0.6625000000000001,0.6725000000000001,0.5700000000000001,3.6574999999999998,35.895,8.902499999999996,35.235,-8.042499999999997,0.4725,-0.7275,-6.645,0.505,-0.2275,-0.2825,0.7075,-1.1250000000000002,2.7725,-1.7725,-5.7775,-9.232500000000002,-75.93,-26.770000000000003,-22.5,-15.91,0.0
smft3,0.0,0.0,0.0,0.41,2.135,0.335,1.709999999999999,13.49,0.0975,1.2325,-0.3075,9.4475,-2.9999999999999996,13.605,-10.055,0.41000000000000003,-0.6125,2.1675,-0.4225000000000003,13.155,-26.857499999999998,2.35,1.1225,0.3175,0.1825,0.0,-1.535,-4.14,-0.3324999999999999,3.66,6.44,6.44
smls3,0.0,0.0,3.7075,0.0,-1.2575,-1.1400000000000001,3.795,3.445,0.1325,2.34,1.6575,43.93,27.39,29.2775,23.455,0.64,-10.865,1.2725,5.055,4.585,5.66,2.4299999999999997,1.5525,0.2125,0.20500000000000002,35.225,6.890000000000001,16.6275,12.57,5.147500000000001,24.47,0.0
smto3,29.950000000000003,15.21,3.9524999999999997,1.64,3.1975000000000002,1.8599999999999999,9.105,5.2924999999999995,0.33499999999999996,2.27,2.8875,35.3675,35.97,62.815,20.58,0.7024999999999999,-1.03,4.0675,5.91,3.4375000000000004,10.3925,2.09,2.2750000000000004,0.6875,0.31250000000000006,37.995000000000005,7.04,22.674999999999997,13.024999999999999,12.755,10.45,10.45
snsy3,0.0,9.375,0.0,-0.0825,-7.9375,5.529999999999999,-14.905000000000001,9.362499999999999,1.4975,0.725,-14.954999999999998,15.395,-8.56,-5.19,-30.43,0.3225,-0.7350000000000001,-1.6724999999999999,-7.4625,0.9175,-0.945,0.23249999999999998,-0.095,4.5249999999999995,-3.4974999999999996,0.0,-43.525,-12.68,3.5775,-115.33250000000001,-3.53,-3.53
snsy5,0.0,9.375,0.0,-0.0825,-7.9375,5.529999999999999,-14.905000000000001,9.362499999999999,1.4975,0.725,-14.954999999999998,15.395,-8.56,-5.19,-30.43,0.135,-0.3025,-0.885,-4.01,2.125,-0.37,0.09499999999999999,-0.04,4.5249999999999995,-3.4974999999999996,0.0,-43.525,-12.68,3.5775,-115.33250000000001,-3.53,-3.53
snsy6,0.0,9.375,0.0,-0.0825,-7.9375,5.529999999999999,-14.905000000000001,9.362499999999999,1.4975,0.725,-14.954999999999998,15.395,-8.56,-5.19,-30.43,0.2575,-0.5925,-2.2275,-9.67,7.075,-0.6975,0.16749999999999998,-0.07250000000000001,4.5249999999999995,-3.4974999999999996,0.0,-43.525,-12.68,3.5775,-115.33250000000001,-3.53,-3.53
soja3,0.0,0.0,0.2625,1.3925,0.4975000000000001,0.4325,5.3525,6.7275,1.545,2.0875,0.7324999999999999,15.004999999999999,13.204999999999998,12.137500000000001,7.8225,0.6975,-2.7575,1.375,4.855,6.297499999999999,6.375,0.6174999999999999,1.0825,0.6625,0.43499999999999994,1.665,15.557500000000001,39.38250000000001,24.282500000000002,3.44,10.25,10.25
soma3,0.0,0.0,0.2225,0.41,2.9774999999999996,-4.8225,-11.059999999999999,265.9625,0.5675,1.38,0.2175,57.435,5.3774999999999995,8.1325,5.342499999999999,1.5775,-3.975,2.1125,-14.034999999999997,270.785,-23.412500000000005,3.415,2.3025,0.9025,0.5900000000000001,5.31,3.1,9.555000000000001,3.645,5.244999999999999,-47.28,-47.28
sond3,6.024999999999999,-1.112499999999999,9.2125,0.0,-3.9899999999999993,-2.915,5.515,4.140000000000001,0.9525,2.8200000000000003,5.452500000000001,34.425,16.6025,18.855,16.65,0.7150000000000001,-1.675,2.0374999999999996,3.92,3.5475,4.4775,0.7925,1.0575,0.3175,0.6825,153.09,14.727500000000001,20.607499999999998,15.7775,25.4625,18.38,18.38
sond5,6.024999999999999,-1.112499999999999,16.1175,0.0,-3.9899999999999993,-2.915,5.515,4.140000000000001,0.9525,2.8200000000000003,5.452500000000001,34.425,16.6025,18.855,16.65,1.0375,-2.4475,2.8125,12.145000000000001,8.742500000000001,9.432500000000001,1.23,1.5075,0.3175,0.6825,153.09,14.727500000000001,20.607499999999998,15.7775,25.4625,18.38,18.38
sond6,6.024999999999999,-1.112499999999999,15.6375,0.0,-3.9899999999999993,-2.915,5.515,4.140000000000001,0.9525,2.8200000000000003,5.452500000000001,34.425,16.6025,18.855,16.65,1.0325000000000002,-2.4275,2.8049999999999997,12.8275,9.11,9.817499999999999,1.2025000000000001,1.5025,0.3175,0.6825,153.09,14.727500000000001,20.607499999999998,15.7775,25.4625,18.38,18.38
sqia3,7.015000000000001,27.762499999999996,0.155,0.2925,19.38,-8.305000000000001,-123.03499999999998,57.4125,0.3225,4.512499999999999,0.11,37.0475,4.5675,16.6925,2.105,2.1825,-4.947500000000001,-7.7749999999999995,-142.41500000000002,65.71749999999999,23.57750000000001,7.107500000000001,3.4074999999999998,0.39,0.605,4.0424999999999995,0.7424999999999999,1.335,1.6524999999999999,6.5375,2.46,0.0
srna3,26.6625,48.8175,0.0,1.505,9.395,7.1899999999999995,13.57,10.305,0.1375,1.325,0.15,34.4675,44.410000000000004,55.877500000000005,6.1275,0.27249999999999996,-0.3225,-8.135000000000002,4.175,3.1125,-128.9775,1.725,0.76,0.765,0.36250000000000004,0.0,0.9275,2.3625,6.0024999999999995,6.4225,5.65,5.65
stbp3,59.917500000000004,7.5424999999999995,3.215,0.2175,-3.205,-1.125,42.88249999999999,16.7475,0.32,2.0825,0.2025,33.697500000000005,17.7525,31.075000000000003,10.02,1.5,-1.95,8.075,46.089999999999996,17.87,39.15749999999999,4.817500000000001,3.2875,0.6425,0.46499999999999997,27.545,3.9400000000000004,8.36,9.075,2.235,22.37,22.37
sula3,7.0649999999999995,5.005,1.4275000000000002,0.21000000000000002,-2.045,-5.5625,-1.6475000000000009,-20.474999999999998,0.5375,1.6125,1.125,8.1975,2.01,4.51,4.8225,0.415,-1.37,1.12,-1.8699999999999992,-16.7275,14.697499999999998,0.5625,1.5350000000000001,0.5449999999999999,0.20500000000000002,17.52,3.43,12.405000000000001,1.985,6.095,-8.72,0.0
sula4,7.0649999999999995,5.005,1.8050000000000002,0.21000000000000002,-2.045,-5.5625,-1.6475000000000009,-20.474999999999998,0.5375,1.6125,0.8225,8.1975,2.01,4.51,4.8225,0.4175,-1.3625000000000003,1.1400000000000001,-0.9974999999999987,-15.517500000000002,14.532499999999999,0.5775,1.5350000000000001,0.5449999999999999,0.20500000000000002,17.52,3.43,12.405000000000001,1.985,4.8975,-8.72,0.0
suzb3,26.354999999999997,30.7125,1.9025,5.290000000000001,8.504999999999999,3.455,17.4725,7.295,0.32000000000000006,1.8450000000000002,3.54,39.464999999999996,31.700000000000003,52.3275,5.485,0.6025,-0.745,0.31999999999999984,8.9675,3.84,-3.4275000000000007,1.9175,5.135,0.885,0.1575,-0.7824999999999998,2.855,-9.010000000000005,9.5725,14.06,7.48,7.48
syne3,40.3525,12.7075,33.5675,0.995,3.995,5.812499999999999,10.99,14.06,0.19499999999999998,3.5174999999999996,2.1525000000000003,61.0725,52.197500000000005,36.43,15.292500000000002,0.38249999999999995,-0.45999999999999996,3.8075,6.992500000000001,8.2475,37.3,3.59,1.2475,0.4,0.3225,59.68749999999999,8.077499999999999,21.2625,16.745,10.0825,5.41,5.41
taee3,15.0725,15.3575,10.4975,1.0875000000000001,2.1175,2.1025,7.075,7.0225,0.195,2.7275,1.6750000000000003,75.21249999999999,90.05499999999999,90.70750000000001,59.6275,0.8125,-0.805,8.75,4.9375,4.9,7.4174999999999995,4.342499999999999,1.945,0.5825,0.4175,74.845,11.817499999999999,28.265,18.042499999999997,5.8575,13.87,13.87
taee4,15.0725,15.3575,10.4475,1.0875000000000001,2.1175,2.1025,7.075,7.0225,0.195,2.7275,1.6750000000000003,75.21249999999999,90.05499999999999,90.70750000000001,59.6275,0.8200000000000001,-0.805,8.7975,4.9825,4.9475,7.485000000000001,4.3825,1.9575,0.5825,0.4175,74.845,11.817499999999999,28.265,18.042499999999997,5.8575,13.87,13.87
tasa3,0.0,20.2725,3.065,4.2675,2.4525,2.15,6.035,5.4350000000000005,1.145,1.3725,2.885,42.615,25.135,26.6825,15.7125,0.8425,-2.4975,4.26,2.385,2.25,3.7475,0.6875,13.1625,0.8625,0.1375,9.89,18.8225,186.015,36.9275,2.9975,10.04,10.04
tasa4,0.0,20.2725,3.0425,4.2675,2.4525,2.15,6.035,5.4350000000000005,1.145,1.3725,2.885,42.615,25.135,26.6825,15.7125,1.07,-3.1825,7.545,4.2825,3.885,8.272499999999999,0.9199999999999999,12.429999999999998,0.8625,0.1375,9.89,18.8225,186.015,36.9275,2.9975,10.04,10.04
tcno3,0.0,-75.0,0.0,0.0,0.0,0.0,-8.8575,0.0,0.0,0.21749999999999997,-0.07500000000000001,0.0,0.0,0.0,0.0,0.04000000000000001,-0.0475,-0.095,-10.469999999999999,0.0,-15.567499999999999,0.0,67.9375,0.75,0.00087225,0.0,-0.20750000000000002,-465.81,-455.68999999999994,0.007105750000000001,-3.52,0.0
tcno4,0.0,-75.0,0.0,0.0,0.0,0.0,-8.8575,0.0,0.0,0.21749999999999997,-0.07500000000000001,0.0,0.0,0.0,0.0,0.03,-0.037500000000000006,-0.07500000000000001,-7.970000000000001,0.0,-12.76,0.0,43.21750000000001,0.75,0.00087225,0.0,-0.20750000000000002,-465.81,-455.68999999999994,0.007105750000000001,-3.52,0.0
tcsa3,0.0,-19.6225,0.0,0.745,3.72,371.97499999999997,2.4775,531.735,0.1375,2.7175000000000002,-1.2725,4.25,-53.7175,-68.03,-71.875,0.37249999999999994,-0.6675,1.7425,-1.245,159.76,43.67,2.5975,0.785,0.5575,0.44000000000000006,0.0,-9.157499999999999,-19.95,-9.82,7.072499999999999,-3.69,-3.69
tecn3,0.0,-4.1325,0.955,0.37,-1.4400000000000002,9.645,-2.852499999999999,24.169999999999998,0.48,4.0675,-0.2925,46.8225,-3.0099999999999993,5.135,-7.502500000000001,0.255,-0.665,0.6050000000000001,-1.4124999999999999,14.522499999999999,1.0700000000000003,0.535,0.485,0.47,0.53,3.5975,-3.0649999999999995,-6.257500000000002,-3.5500000000000007,4.7775,10.61,10.61
teka3,0.0,6.3975,0.0,-0.2975,-62.754999999999995,54.072500000000005,-64.055,55.23500000000001,0.1825,0.035,-240.7925,17.354999999999997,-12.5025,-9.915,-67.385,0.00946875,-0.0075,-0.005,-2.1325,2.0175,-0.095,0.0625,-0.005,2.0700000000000003,-1.6675,0.0,-11.697499999999998,-7.01,2.3225,-3437.21,0.37,0.37
teka4,0.0,6.3975,0.0,-0.2975,-62.754999999999995,54.072500000000005,-64.055,55.23500000000001,0.1825,0.035,-240.7925,17.354999999999997,-12.5025,-9.915,-67.385,0.006460249999999999,-0.0075,0.0,-0.8775,0.7375,-0.055,0.035,-0.0025,2.0700000000000003,-1.6675,0.0,-11.697499999999998,-7.01,2.3225,-3437.21,0.37,0.37
telb3,0.0,32.365,0.0,0.145,13.68,-5.62,-45.2375,38.055,0.0675,4.665,-1.5175,-111.4025,-30.332500000000003,54.3475,-52.80500000000001,1.2725,-1.85,5.312499999999999,-67.77250000000001,50.9825,-48.0175,22.157500000000002,3.4274999999999998,0.6224999999999999,0.3775,0.0,-3.5700000000000003,-8.1525,-4.1225000000000005,18.215,-4.4,-4.4
telb4,0.0,32.365,0.0,0.145,13.68,-5.62,-45.2375,38.055,0.0675,4.665,-1.5175,-111.4025,-30.332500000000003,54.3475,-52.80500000000001,0.455,-0.67,1.8599999999999999,-26.209999999999997,16.7025,-18.275000000000002,7.6075,1.2225000000000001,0.6224999999999999,0.3775,0.0,-3.5700000000000003,-8.1525,-4.1225000000000005,18.215,-4.4,-4.4
tend3,11.6,20.2825,1.1675,1.16,-1.205,-1.5575,-0.5975000000000004,-7.3825,0.5625,2.54,-0.56,23.377499999999998,2.4625000000000004,4.470000000000001,-1.9850000000000003,0.635,-1.9625,1.665,0.6075000000000002,-5.825,5.239999999999999,1.1424999999999998,1.9100000000000001,0.7025,0.2975,11.705,-1.3950000000000005,-15.010000000000002,-0.45999999999999996,9.7175,1.34,1.34
tesa3,0.0,1.83,0.0,0.57,-7.192499999999999,-7.567500000000001,-12.805,-13.45,0.2025,0.47,-1.6525,7.68,4.385,5.5249999999999995,-4.6575,0.13,-0.19,-7.3625,-5.6125,-5.8825,-4.495,0.3175,0.41000000000000003,0.33499999999999996,0.1625,0.0,-1.84,-5.3825,2.6100000000000003,14.9175,3.94,0.0
tfco4,0.0,0.0,0.6225,0.20500000000000002,-0.13749999999999998,-0.10250000000000001,129.395,106.635,0.6625,2.0625,0.052500000000000005,43.9275,14.5,17.045,11.1025,19.345,-85.28250000000001,39.290000000000006,129.5375,106.735,184.12,22.9125,34.245000000000005,0.325,0.42499999999999993,46.26,10.0325,17.75,14.774999999999999,0.21,24.48,24.48
tgma3,27.2575,0.7925,4.1375,0.32,0.88,0.765,11.2425,9.9425,1.1375000000000002,2.5725,2.0275,19.942500000000003,13.9575,15.559999999999999,11.007499999999999,1.5975000000000001,-3.085,5.369999999999999,10.365,9.177499999999998,13.64,1.3875,2.5925,0.33499999999999996,0.6325,45.324999999999996,12.882499999999999,20.564999999999998,15.057500000000001,10.02,17.17,17.17
tims3,13.514999999999999,0.41249999999999987,3.6675000000000004,0.305,1.2650000000000001,0.4675,11.007499999999999,4.1075,0.375,1.0875,0.8949999999999999,57.412499999999994,20.902500000000003,54.31,13.007499999999999,0.74,-0.975,-3.9075000000000006,9.745000000000001,3.64,30.802500000000002,1.97,1.4175,0.495,0.5175000000000001,99.8,5.577500000000001,9.0825,10.65,9.9275,14.67,14.67
tkno3,4.02,13.282499999999999,5.65,0.037500000000000006,-1.155,-0.97,2.645,2.4775,0.81,3.045,10.725,24.0525,15.495000000000001,16.895,11.73,0.365,-0.8675,0.9625,2.665,2.6875,4.2875000000000005,0.4325,0.48249999999999993,0.235,0.765,26.075,10.0475,13.537500000000001,12.712499999999999,74.1775,11.1,11.1
tkno4,4.02,13.282499999999999,4.8425,0.037500000000000006,-1.155,-0.97,2.645,2.4775,0.81,3.045,10.725,24.0525,15.495000000000001,16.895,11.73,0.545,-1.2675,1.4625,5.125,4.33,7.454999999999998,0.6775,0.7175,0.235,0.765,26.075,10.0475,13.537500000000001,12.712499999999999,74.1775,11.1,11.1
